bbc_url_id	date	news_title	label
48679505	18 Oṣù Òkúdu 2019	Oyo Algon: Agbẹjọ́rò ìjọba Ọyọ ní Makinde kò tí ì rí ìwé ìpẹ̀jọ́	politics
49909983	2 Oṣù Ọ̀wàrà 2019	Headies Award: Orinkórin ni Naira Marley ń kọ	entertainment
51074438	11 Oṣù Ṣẹ́rẹ́ 2020	Oman ń ṣelédè lẹ́yìn Sultan Qaboos bin Said	world
49167847	30 Oṣù Agẹmọ 2019	Jesus in Kenya:Ta ni ọkùnrin tí wọ́n ń pè ní ayédèrú Jesu yìí gan an?	africa
46722888	31 Oṣù Ọ̀pẹ̀ 2018	Iléeṣẹ́ ọmọogun Nàìjíríà ní fídíò tó ti pẹ́ ní fídíò ọmọogun tí kò fẹ́ kojú Boko Haram	nigeria
50863178	20 Oṣù Ọ̀pẹ̀ 2019	Wòlíì bá obìnrin 300 lò pọ́, ó gba ìdájọ́ ẹ̀wọ̀n ọ́dún 19	entertainment
49196385	1 Oṣù Ògún 2019	DR Congo Ebola: Òṣìṣẹ́ ìlera méje kú torí ibínú àwọn èèyàn nípa Ebola	health
47451901	5 Oṣù Ẹrẹ̀nà 2019	Ẹgbẹ́ agbésùnmọ̀mí IS yọ Al-Barnawi ọmọ olùdásílẹ̀ Boko Haram nípò gẹ́gẹ́ bíi adarí ISWAP	nigeria
49379620	17 Oṣù Ògún 2019	Ibrahim El-Zakzaky: 'Ó ṣeésẹ kí El-Zakzaky máa lọ òkè òkun fún ìtọ́jú mọ́'	nigeria
47790373	3 Oṣù Ìgbé 2019	Osun Election 2018 : Ilé ẹjọ́ ní Adeleke kò lẹ́tọ̀ọ́ láti díje dupò gomina	politics
49678813	12 Oṣù Owewe 2019	Ìwádìí kan ní Ilééṣẹ́ Facebook leè mọ ìgbà tí àwọn tó wà lójú òpó wọn bá ní ìbálòpọ̀	world
46015129	29 Oṣù Ọ̀wàrà 2018	Buhari, Saraki, PDP, Obaseki àti àwọn èèkàn ṣelédè lẹ́yìn Anenih	politics
47817420	4 Oṣù Ìgbé 2019	Ethiopian Airline crash: Àbájáde ìwádìí ọkọ̀ bàálù Ethiopia wẹ awakọ̀ bàálù mọ̀ ọ́	africa
47621773	19 Oṣù Ẹrẹ̀nà 2019	Cyclone Idai: Ààrẹ Mozambique ní òun rí ọ̀pọ̀ òkú tó lé téńté lórí odò	africa
49699248	14 Oṣù Owewe 2019	Osinbajo: Àwọn àwòrán bí mó ṣe ń bá Buhari sọ̀rọ̀ ni wọ́n rí bíi pé inú ń bí mi	politics
50429596	15 Oṣù Bélú 2019	Genotype test: Ilé aṣòfin kàn án nípá fáwọn tó fẹ́ ṣèyàwó láti ṣàyẹ̀wò ẹ̀jẹ̀	health
49196545	1 Oṣù Ògún 2019	Ex Boko Haram: Àwa ọmọ ẹgbẹ́ Boko Haram kan kìí kírun, à ń mu ìmukúmu, a sì ń ṣe ṣìná	nigeria
50782703	13 Oṣù Ọ̀pẹ̀ 2019	Lizzy Anjorin: Kò sí òṣèré tíátà lóbìnrin tó ní dúkìá jù mí lọ	entertainment
46498182	9 Oṣù Ọ̀pẹ̀ 2018	PDP: Bí ìjọba Buhari se gbẹ́sẹ̀ lé owó Peter Obi, aya àti ẹ̀bí rẹ̀ kò bójúmu	politics
46005836	28 Oṣù Ọ̀wàrà 2018	Olóòtú ìjọba Abiy ni awọn obìnrin kìí hùwà jẹgúdújẹrá tó àwọn ọkùnrin	africa
47354945	25 Oṣù Èrèlè 2019	Election Update 2019: Àwọn ohùn tó yẹ kí ẹ mọ nípa Oloriegbe tó rọ́pò Saraki	politics
49604060	6 Oṣù Owewe 2019	Robert Mugabe: Awọn olori orilẹ́èdè àgbáyé ṣèdárò akọni tó lọ	africa
47695693	25 Oṣù Ẹrẹ̀nà 2019	Collapsed Building: Ẹ̀mí kankan kò bọ́ nínú ilé míràn tó wó ládugbó Kakawa l'Eko	nigeria
46798842	8 Oṣù Ṣẹ́rẹ́ 2019	2019 Elections: Níbo la bá ètò ẹ̀kọ́ dé?	politics
48277964	16 Oṣù Ẹ̀bibi 2019	Kano Sharia Police: Ènìyàn Kano ọgọ́rin lo ti wà látìmọ́lé nítorí wọn jẹun nínú ààwẹ̀.	nigeria
49941181	4 Oṣù Ọ̀wàrà 2019	Xenophobia: Àbọ̀ ààrẹ Muhammadu Buhari rèé láti ilẹ̀ South Africa	africa
51031003	8 Oṣù Ṣẹ́rẹ́ 2020	Presidency: Kí ló dé tí Ààrẹ Buhari tún ń dá àwọn tó fúnrarẹ̀ yọ nípò pàdà	politics
51313189	31 Oṣù Ṣẹ́rẹ́ 2020	Coronavirus: Àjọ WHO ní àìsàn pàjáwìrì gbogbo àgbaye ló dé yìí	health
47479337	7 Oṣù Ẹrẹ̀nà 2019	Ekiti: Lẹ́yìn ààwọ òṣèlú, gómìnà Ekiti méjì fẹ̀rín pàdé ara wọn	nigeria
49425394	21 Oṣù Ògún 2019	Àwọn ọmọ Yorùbá wo ni mínísítà ní ìjọba Buhari?	politics
46956247	22 Oṣù Ṣẹ́rẹ́ 2019	Melaye: Iléeṣẹ́ ọlọ́pàá tún ka ẹ̀ṣùn mẹ́sàn-án mọ́ Dino lọ́rùn	politics
46253065	29 Oṣù Ṣẹ́rẹ́ 2019	Tani Kingsley Moghalu, ọ̀dọ́ tó fẹ́ jẹ ààrẹ?	politics
46493036	8 Oṣù Ọ̀pẹ̀ 2018	Ijora-Wharf bridge: Ìjọba àpapọ̀ ṣí afárá Ijora-Wharf lẹ́yìn àtúnṣe	nigeria
51610513	24 Oṣù Èrèlè 2020	Komla Dumor Award 2020: BBC ń wá ìràwọ̀ akọ̀ròyìn tí yóò sọ ìtàn Áfíríkà	africa
46450916	5 Oṣù Ọ̀pẹ̀ 2018	Oyedepo: Nàíjíríà kò ní pẹ́ bọ́ lọ́wọ́ ọrọ̀ àjé tó mẹ́hẹ, ìfìyàjẹni	nigeria
48464240	30 Oṣù Ẹ̀bibi 2019	Naira Marley gba àṣẹ onídúró nílé ẹjọ́ pẹ̀lú mílíọ́nù méjì náírà	entertainment
49963400	7 Oṣù Ọ̀wàrà 2019	Queen's College: Ohùn tó yẹ kí ẹ mọ nípa akọni Efunjoke Coker	entertainment
47998336	20 Oṣù Ìgbé 2019	Nigeria Election Update: 'Ilé iṣẹ́ DSS kò mú òṣìṣẹ́ INEC kankan lórí ẹ̀sùn Atiku'	politics
51106500	15 Oṣù Ṣẹ́rẹ́ 2020	Imo Supreme Court: Fada Mbaka kéde pé ẹ̀mí mímọ́ ti kọ Ihedioha bíi gómìnà Imo	nigeria
49606380	6 Oṣù Owewe 2019	MC Oluomo: Àánú ni mo rí gbà láti di alága NURTW Eko	nigeria
50945629	30 Oṣù Ọ̀pẹ̀ 2019	Oluwo: Ohun tó ṣẹlẹ̀ sí mi ni yóò ṣẹlẹ̀ sí ẹni tó bá sọ̀rọ̀ takò mí	entertainment
48137292	2 Oṣù Ẹ̀bibi 2019	NLC Kwara-Iṣẹ́ tí èèyàn kò bá tí ṣé, kò yẹ kó gba owó rẹ̀	nigeria
48895702	6 Oṣù Agẹmọ 2019	Adeboye: Ìkìlọ̀ mẹ́ta tí àgbà ìjọ fi síta nínú ìwàásù f'áwọn Pásítọ̀ ọ̀dọ́	entertainment
46423373	3 Oṣù Ọ̀pẹ̀ 2018	Ìjàmbá Kwara: Isẹ́ ìdárò ń wọlé sọ́dọ̀ ìjọba Kwara	nigeria
50275055	2 Oṣù Bélú 2019	Muhammadu Buhari: Ààrẹ Nàìjíríà gba Saudi lọ sí ìlú London nílẹ̀ Gẹ̀ẹ́sì	world
48982469	15 Oṣù Agẹmọ 2019	Àwọn olówó Naijiria 5 tí owó wọn ju owó ìsúnná Naijiria lọ!	nigeria
50697288	7 Oṣù Ọ̀pẹ̀ 2019	Ikoyi Prisons: Iléeṣẹ́ Ọgbà ẹ̀wọ̀n ní kí wọ́dà mẹ́jọ lọ rọ́ọ́kún nílé lórí ikú ẹlẹ́wọ́n márùn ún l'Eko	nigeria
49547942	2 Oṣù Owewe 2019	ÌP&ID: Ẹgbẹ́ àgbáríjọpọ̀ ajàfẹ́tọ̀ọ́ fẹ̀hónú hàn l'Abuja lórí ìdájọ́ tó gbẹ́sẹ̀ lé $9.6bn ohun ìní Nàìjíríà	nigeria
49956939	7 Oṣù Ọ̀wàrà 2019	Ìtàn Mánigbàgbé: Adebisi Idikan ni olówó tó kọ́kọ́ ra ọkọ̀ nílẹ̀ Ibadan	entertainment
49300151	9 Oṣù Ògún 2019	Eid-el Kabir: Aisha Buhari lọ Hajj pẹ̀lú ìyàwó Ààrẹ Niger, Senegal, Gambia	entertainment
46698927	1 Oṣù Ṣẹ́rẹ́ 2020	Yoruba Films: Àwọn òṣèré tíátà Yorùbá ọkùnrin tí ó rẹwà	entertainment
47030829	28 Oṣù Ṣẹ́rẹ́ 2019	Ile Asofin Eko: Ọjọ́ Kẹrin oṣù Kejì ni Ambọde yóò yọjú síwájú ilé	nigeria
50959860	31 Oṣù Ọ̀pẹ̀ 2019	Naira Marley: Ilé ẹjọ́ ní Naira Marley ń rìn ní bèbè ẹ̀wọ̀n lọ́dún 2020 bí kò bá fara hàn lórí ẹ̀sùn ìjọ́kọ̀gbé	entertainment
48385170	23 Oṣù Ẹ̀bibi 2019	Wo àwọn ohun tó yẹ kóo mọ̀ nípa ajọ àwọn gomina Naijiria	politics
49341258	14 Oṣù Ògún 2019	PDP South West: Ọ̀rọ̀ ọkọ̀ ayọ́kẹ́lẹ́ ìjọba tó pòórá kìí ṣe ìṣẹ̀lẹ̀ àfojúfò	politics
49680842	12 Oṣù Owewe 2019	Asòfin Kenya fẹ́ fi òfin de isó yíyà nínú ọkọ̀ bàlúù	africa
49389013	18 Oṣù Ògún 2019	Àwọn ọ̀dọ́ ẹ̀yà Hausa kan àtàwọn ọmọ ẹgbẹ́ òkùnkùn 'Awawa boys' da ìgboro Eko rú	nigeria
50333315	7 Oṣù Bélú 2019	Ibadan Circular Road- Ilé aṣòfin ní ìṣẹ́ 5.5% ni agbaṣẹ́ṣe ṣe lọ́nà olóbìrípo láti 2017	nigeria
48796827	28 Oṣù Òkúdu 2019	Soapy', àwo orin tuntun Naira Marley tó ń milẹ̀ tìtì	entertainment
49705815	15 Oṣù Owewe 2019	Tax evasion: Ìjọba ìpínlẹ̀ Èkó pariwo pé 4.8 mílíọ́nù èèyàn ló ń sá fún owó orí sísan	nigeria
46069039	2 Oṣù Bélú 2018	Taa ni Haleemat Busari tí yóò ṣe igbákejì Jimi Agbaje?	politics
48159578	4 Oṣù Ẹ̀bibi 2019	NUT ní àìsí àbò ń ṣàkóbá fún àwọn olùkọ́ ní Nàìjíríà	nigeria
47998334	20 Oṣù Ìgbé 2019	Meghan and Harry: Ohun tó yẹ kí o mọ̀ nípa ọmọ ọba tí wọ́n fẹ́ bí	world
48677732	18 Oṣù Òkúdu 2019	Iná Ibadan: Àwọn olùgbé inú ilé ń rawọ́ ẹ̀bẹ̀ fún ìrànwọ́	nigeria
48263839	14 Oṣù Ẹ̀bibi 2019	Whatsapp: Àwọn gbéwiri s'àtakò sí Whatsapp, yára ‘Update’ rẹ̀	world
46494995	8 Oṣù Ọ̀pẹ̀ 2018	Ogun PDP; Wàhálà tó n wáyé lórí ẹni tí yóò dúpò gómìnà kò tí ì d'ópin	politics
47782779	2 Oṣù Ìgbé 2019	Ọjọ kẹsan an, oṣu kẹfa ọdun 2019 lo yẹ ki saa wọ́n wà sópin	politics
48640530	14 Oṣù Òkúdu 2019	Apapa gridlock: Ìjọba àpapọ̀ ní òun kò ní gbà kí wọ́n ba ọrọ̀ ajé ilẹ̀ yìí jẹ́	nigeria
47236622	14 Oṣù Èrèlè 2019	Ekiti: Ìjọba ti iléeṣẹ́ rẹ́díò Fayose pa nipinlẹ Ekiti	politics
48840369	2 Oṣù Agẹmọ 2019	Bayelsa Attack: Ọ̀gá ọlápàá fọnmú pé kí wọn ṣàwárí àwọn ọ̀daràn tó pa ọlọ́pàá	nigeria
47743774	29 Oṣù Ẹrẹ̀nà 2019	Bola Tinubu Colloquium: Tinubu kìlọ̀ fún Buhari lórí ohun tó leè ṣàkóbá fún sáà kejì rẹ̀	politics
49358477	15 Oṣù Ògún 2019	South West Security: Ọlọ́pàá Ogun àti Ọ̀ṣun ni àwọn kò lọ́wọ́ nínú àjọṣepọ̀ ọ̀hún	nigeria
51440219	10 Oṣù Èrèlè 2020	Cameroon: Àṣírí èèyàn kan tó dìbò ní ìgbà 89 tú, Ọlọ́pàá gbé e jàǹtò!	africa
50165778	24 Oṣù Ọ̀wàrà 2019	Russia-Africa summit: Wo àdéhùn méje tí Buhari ṣe pẹ̀lú ilẹ̀ Russia	world
50513189	23 Oṣù Bélú 2019	Polio: Bàbá kọ abẹ́rẹ́ àjẹsára kí ọmọ rẹ̀ tó ní àìsàn polio!	health
49737707	18 Oṣù Owewe 2019	Fayoṣe: Gómìnà Fayemi kò nílò ẹjọ́, torí àti ṣe ohun ti ìjọba àná kò leè ṣe ní wọ́n fi dìbò fún un	politics
46223986	16 Oṣù Bélú 2018	Surety - Àwọn kan n ṣe onídùró gẹ́gẹ́ bi okòówò	nigeria
50198264	27 Oṣù Ọ̀wàrà 2019	Rehab Homes: Ọmọdébìnrin kan sọ bí òun ṣe di ẹ̀rọ ìbálòpọ̀ níbùdó aláìgbọràn	nigeria
50626200	2 Oṣù Ọ̀pẹ̀ 2019	Cosmic Crisp apple: kò le bàjé nínú ẹ̀rọ amóhun tutù fún ọdún kan	entertainment
48748029	24 Oṣù Òkúdu 2019	Ìgbìmọ̀ ìgbẹ́jọ́ ìdìbò ààrẹ kọ ẹ̀bẹ̀ ẹgbẹ́ PDP láti yẹ ojú òpó ayélujára INEC wò	politics
51519917	16 Oṣù Èrèlè 2020	Oluwo: Ìgbà mẹ́rin rèé tí ọ̀rọ̀ Oluwo ti Iwo dá awuyewuye sílẹ̀	entertainment
50819744	17 Oṣù Ọ̀pẹ̀ 2019	Oluwo Divorce: Yàtọ̀ sí Olúwó, wo àwọn Ọba alayé tó ti kọ ìyàwó láìpẹ́	entertainment
46775903	6 Oṣù Ṣẹ́rẹ́ 2019	Àwòrán Amosun, Adekunle àti Buhari tó n dá awuyewuye sílẹ̀	politics
50328209	7 Oṣù Bélú 2019	Cultural Burial: Ìdí táwọn ènìyàn South Korea ṣe ń sin èèyàn láàyè!	world
49631077	9 Oṣù Owewe 2019	Ekiti state: Nítoríi fóònù ìbánisọ̀rọ̀, géńdé méjì kú sínú u kọ̀ǹga l'Ékìtì	nigeria
49007306	17 Oṣù Agẹmọ 2019	COZA: Lẹ́yìn ìwadìí PFN ni CAN tó leè sọ̀rọ̀ lórí ẹ̀sùn tí wọ́n fi kan Fatoyinbo	entertainment
50312970	6 Oṣù Bélú 2019	Nigeria vs Netherlands: Àtilẹ ló yẹ kí ìjọba ti máa mu ìdàgbàsókè bá eré bọ́ọ̀lù-Onigbinde	sport
49392592	19 Oṣù Ògún 2019	Fatai Owoseni: O dìgbà tí mo bá bẹ̀rẹ̀ iṣẹ́ kí ń tó sọ ìpinnu mi	nigeria
49042173	19 Oṣù Agẹmọ 2019	Dandan ni bàyíì fún àwọn màálù ni Uganda láti gba ìwé ọjọ́ ìbí	africa
48363333	22 Oṣù Ẹ̀bibi 2019	Àwọn ǹkan tí yóò t'ẹyin kíkógbá iléeṣẹ́ tó n sójú Nàìjíríà nílẹ̀ láwọn orílè-èdè márùn	nigeria
47255615	15 Oṣù Èrèlè 2019	#NigeriaDecides: Àwọn ohun to ní láti mọ̀ ní pa idibò 2019	politics
47892693	11 Oṣù Ìgbé 2019	Fasiti Ọbafẹmi Awolowo University, Ọọni ile ifẹ takorawọn lórí ẹ̀sùn májèlé táwọn kan dà sómi iléèwé náà	nigeria
48539474	6 Oṣù Òkúdu 2019	8th National Assembly: Ilé ìgbìmọ̀ aṣòfin kẹ̀jọ kógbá sílé lónìí	politics
47709492	26 Oṣù Ẹrẹ̀nà 2019	Kano Supplementary Election: Àwọn ẹgbẹ́ òṣèlú 42 tàpá sí èsì ìbò àtúndì Kano	politics
48483022	1 Oṣù Òkúdu 2019	UEFA Champions League 2019: ilé ló máa bọ́sí fàwọn ọmọ Afrika loni	sport
46983539	24 Oṣù Ṣẹ́rẹ́ 2019	Miliọnu kan naira nileeṣẹ to ba fiya jẹ àkàndá ẹ̀dá a san lówó ìtanràn	health
46998199	25 Oṣù Ṣẹ́rẹ́ 2019	Day 22: Njẹ́ ẹni tí yóó borí ní ìdìbò 2019 ṣe pàtàkì bí?	politics
48055533	26 Oṣù Ìgbé 2019	Mike Zhang dì ọmọ China akọkọ tí wọ́n f'oye dá lọla ní ìpínlẹ̀ Kano	nigeria
50279411	3 Oṣù Bélú 2019	Bobrisky sàlàyé ipò tó wà gẹ́gẹ́ bi ọkunrin tàbí obinrin	entertainment
49286924	9 Oṣù Ògún 2019	Orílẹ̀-èdè Togo gbe òfin tuntun silẹ̀ lórí ìwọ́de ìfẹ̀hónu hàn	africa
50885962	22 Oṣù Ọ̀pẹ̀ 2019	#China_kills_Muslims: Àwọn èèyàn bọ́ sórí Twitter lórí ìfìyàjẹ musulumi lọ́wọ́ọ China	world
49382556	17 Oṣù Ògún 2019	Premiership league: Liverpool fẹ́rẹ̀ ẹ́ forígbá níwájú Southampton ṣùgbọ́n orí kó o yọ	sport
48754423	25 Oṣù Òkúdu 2019	Ìgbà mélòó ní wọn fẹ kéde ikú ẹṣọ tó pá Ọ̀gágun Lorílè-èdè Ethiopia ?	africa
49583651	4 Oṣù Owewe 2019	Lagos State: Ẹbí èèyàn márùn ún àti àlejò kú sínú ilé l'Eko	nigeria
49354867	15 Oṣù Ògún 2019	El-Zakzaky: Ọ̀pọ̀ ẹ̀sùn aṣemáṣe ni ìjọba àpapọ̀ fi kan Zakzaky ní India	nigeria
51410589	7 Oṣù Èrèlè 2020	Parties Deregulation: Olapade Agoro ní INEC kò fi tó àwọn léti pé ó fẹ́ wọ́gilé 74 ẹgbẹ́ òṣèlú	politics
48292748	16 Oṣù Ẹ̀bibi 2019	Ekiti Sack: Kí ló dé tí àwọn ìjọba ń yọ òṣìṣẹ́ bíi ẹní yọ jìgá ní gbogbo ìgbà?	nigeria
49856848	28 Oṣù Owewe 2019	Ìròyìn Kàyééfì BBC Yorùbá: Bí Ọba aládé ṣe jàjà bọ́ lọ́wọ́ àwọn afurasí ajínigbé	nigeria
51162338	18 Oṣù Ṣẹ́rẹ́ 2020	Davido: Kí ló fa ariwo lórí ìdọ́rẹ́ òun àti Chioma aya rẹ̀ lójú òpó Instagram?	entertainment
49149623	29 Oṣù Agẹmọ 2019	Àwọn ọmọ Nàìjíríà kan fẹ́ kí ilé ẹjọ́ ó fagilé orúkọ Buhari gẹ́gẹ́ bi olùdíje APC	politics
51595690	22 Oṣù Èrèlè 2020	Mother Language Day: Ẹgbẹ́ Akọ́mọlédè l‘Eko ṣe káre sí BBC Yorùbá fún àgbéga àṣà	entertainment
47044904	30 Oṣù Ṣẹ́rẹ́ 2019	UK: Fiona Onasanya parọ́ pé òun kọ́ ló wa ọkọ̀ sáré àsájù	world
51225515	23 Oṣù Ṣẹ́rẹ́ 2020	Sugar: Iléẹjọ́ ní àwọn afurasí mẹ́rin kò mọwọ́-mẹsẹ̀ lórí ikú Sugar	entertainment
48266890	14 Oṣù Ẹ̀bibi 2019	Police arrest: 'Ó léwu láti kọ́kọ́ yẹ ọlọ́pàá wò ní Nàìjíríà'	nigeria
49892673	1 Oṣù Ọ̀wàrà 2019	China - Rògbòdìyàn bẹ sílẹ lọjọ òmìnira àádọ́rin ọdún ilẹ China	world
46251738	18 Oṣù Ọ̀pẹ̀ 2019	Ìtàn Mánigbàgbé: Hubert Ogunde jẹ́ kọ́sítébù ọlọ́pàá àti olùkọ́, kó to bẹ̀rẹ̀ eré síse	entertainment
46932307	19 Oṣù Ṣẹ́rẹ́ 2019	Presidential Debate:Atiku yọjú, ó kọ̀ láti kópa	politics
46623582	19 Oṣù Ọ̀pẹ̀ 2018	Àwọn olùgbé Maiduguri ìṣoro ni àpọ̀jù iná mọ̀nàmọ́nà ń da àwọn láàmú	nigeria
49534082	24 Oṣù Ọ̀pẹ̀ 2019	A kò fòfin de owó naira tó ti pẹ́ ní Naijiria- CBN	nigeria
46867291	14 Oṣù Ṣẹ́rẹ́ 2019	Ọba Lamidi Adeyemi pé ọdún 48 lórí ìtẹ́	entertainment
51291668	29 Oṣù Ṣẹ́rẹ́ 2020	Ogun Accident: FRSC ní Sokoto làwọn èrò náà ti ń bọ̀ wá sí Ijẹbú Ode	nigeria
49506552	29 Oṣù Ògún 2019	Akẹ́kọ̀ọ́ ìmọ òfin ABU tí wọ́n jígbé lọnà Kaduna-Abuja ti gba ìdáǹdè -Ọlọ́pàá	nigeria
46947255	21 Oṣù Ṣẹ́rẹ́ 2019	Ọ̀gá Ọlọ́pàá: Àwọn ọ̀gá ọlọ́pàá ìpínlẹ̀ ni yóò máa ṣàkósó FSARS báyìí	nigeria
48666763	17 Oṣù Òkúdu 2019	AD,LP, fìdírẹmii lórí ẹ́jọ́ tí wọn fí takò iyansipo Sanwo Olu	politics
50138320	22 Oṣù Ọ̀wàrà 2019	Ọ̀fẹ́ ni 'Bail': Ajulo ní ó lòdì sófin láti sanwóo béèlì fáwọn ọlọ́pàá, ẹ sọ́ra!	nigeria
47018927	27 Oṣù Ṣẹ́rẹ́ 2019	Ìjọba àpapọ̀ Nàìjíríà fèsì sí ilẹ̀ gẹ̀ẹ́sì,EU àti Amẹ́ríkà	world
49156034	29 Oṣù Agẹmọ 2019	Tá láwọn ọba aládé àti olóṣèlú tí EFCC n wà lórí owó ìrànwọ́ N2bn ní Kwara?	politics
50760143	12 Oṣù Ọ̀pẹ̀ 2019	Ìtàn Mánigbàgbé: Diipọ Fagunwa ní a le è pe bàbá òun ní ‘osó’ ìtàn àkọsílẹ̀	entertainment
47208231	12 Oṣù Èrèlè 2019	2019 Elections: PDP ní àmì pé ayé ti kọ ìjọba Buhari ní wọn ṣe ju òkúta lù wọ́n	politics
49724391	17 Oṣù Owewe 2019	Oyo Tribunal: Mákindé ní àṣeyọrí òun nílé ẹjọ́ jẹ́ otítọ́ tó lékè irọ́	politics
48965116	12 Oṣù Agẹmọ 2019	Fásitì Ibadan: Kò sí àkẹ́kọ̀ọ́ obìnrin tí wọ́n fipá bá lòpọ̀	nigeria
50463132	18 Oṣù Bélú 2019	KogiDecides2019: Àjọ Ìsọ̀kan Yúròòpù àti Amẹ́ríkà bẹnu ẹ̀tẹ́ lu ìdìbò Kogi àti Bayelsa	politics
48130712	2 Oṣù Ẹ̀bibi 2019	Tiwa Savage tọwọ́ bọ'wé àdéhùn pẹ̀lú UMG fún òkìkí orin rẹ̀	entertainment
49195810	1 Oṣù Ògún 2019	Shiite: Suhaila El-Zakzaky ní ẹgbẹ́ àwọn kọ́ ló kéde àti dáwọ́ ìwọ́de dúró	nigeria
50716358	10 Oṣù Ọ̀pẹ̀ 2019	Lagos murder: Ọwọ́ ọlapàá tẹ afurasí òṣìṣẹ́ mọ̀nàmọ́ná tó gún tọkọ taya lọ́bẹ ní Ikoyi	nigeria
47215957	12 Oṣù Èrèlè 2019	2019 Elections: APC ní Amosun l‘eku ẹdá ìṣẹ̀lẹ̀ ìkọlù Buhari l'Abẹokuta	politics
50626100	2 Oṣù Ọ̀pẹ̀ 2019	Dino vs Adeyemi: Ìyàwó ni Adeyemi lágbo òṣèlú lọ́jọ́kọ́jọ́	politics
47694435	25 Oṣù Ẹrẹ̀nà 2019	Ikú Olumegbon: Ọdún mọ́kàndínlọ́gọ́ta ló lò lókè èèpẹ̀, kó tó mí kanlẹ̀	entertainment
50204752	28 Oṣù Ọ̀wàrà 2019	ASUU: Adari ilé aṣòfin àgbà l'Abuja ṣèpàdé pẹ̀lú wọn lórí ááwọ̀ nípa IPPIS	nigeria
47649413	21 Oṣù Ẹrẹ̀nà 2019	Lagos: Àjọ iwádìí ọrọ̀ ajé àgbáyé, EIU ní Ilu eko wà lára àwọn ìlú tó gbọ̀pọ̀ jùlọ lagbaye	nigeria
47613367	18 Oṣù Ẹrẹ̀nà 2019	Ekiti: À máa fi ojú àfipa bọ̀mọdé lòpọ̀ hàn lóri tẹlẹfísọn	nigeria
50511335	21 Oṣù Bélú 2019	Kí ló lè mú kí ìyá pa ọmọ rẹ̀ sè jẹ?	entertainment
49699240	14 Oṣù Owewe 2019	Buhari: Bí kìí bá ṣe ìpàdé ìgbìmọ̀ aláṣẹ tí à ń ṣe, ìpayà kò bá bá mi kí ìgbẹ́jọ́ tó wáyé	politics
47302219	20 Oṣù Èrèlè 2019	Ìtàn Mánigbàgbé: Mọrèmi Àjàṣorò fi ọmọkùnrin rẹ̀ kanṣoṣo rúbọ fún odò nítorí ìlú	entertainment
49638383	11 Oṣù Owewe 2019	Offa Descendant Union: A dupẹ́ lọ́wọ́ àwọn agbófinró tó dóòlà àwọn ọmọ Ọffa lọ́wọ́ ajínigbé	nigeria
46163444	10 Oṣù Bélú 2018	Ogoni: Ṣé nǹkan ti yàtọ̀ lẹ́yìn tí Ken Saro-Wiwa fi ẹ̀mí rẹ̀ lélẹ̀?	nigeria
47222399	14 Oṣù Èrèlè 2019	2019 Elections: NCC ní ìròyìn òfégè ni pé ìjọba yóò ti afẹ́fẹ́ ìbánisọ̀rọ̀ pa lọ́jọ́ ìbò	politics
46499427	9 Oṣù Ọ̀pẹ̀ 2018	Adeboye: Màá fi ọlọ́pàá gbé ẹni tó bá lo fọ́tò mí sára kàlẹ́ńdà	entertainment
46910425	27 Oṣù Ẹ̀bibi 2019	Sarumi Ni obìnrin àkọ́kọ́ tí yóò gbégbá ipò gómìnà l'Ọyọ	politics
49618872	7 Oṣù Owewe 2019	41 Days Fasting: Akẹ́kọ̀ọ́ kan gba ààwẹ̀ ọlọ́jọ́ 41, ó dèrò ilé ìwòsàn	nigeria
49225306	4 Oṣù Ògún 2019	Lekki Toll Gate: Ìjọba ìpínlẹ̀ Èkó fajúro lórí ìpolówó tó ṣe àfihàn obìnrin ní ìhòòhò	nigeria
51253699	26 Oṣù Ṣẹ́rẹ́ 2020	Yollywood: Odunlade Adekola àtàwọn òṣèré sinimá Yorùbá míràn tó padà lọ sí fásiti lọ kàwé	entertainment
47996059	20 Oṣù Ìgbé 2019	Leicester best player award: Iheanacho, Ndidi yóò jọ du àmì ẹ̀yẹ Leicester City	sport
46936545	20 Oṣù Ṣẹ́rẹ́ 2019	2019 Elections: Buhari ní wàhálà ìpolongo ìbò ló ṣèdíwọ́ wíwá síbi ìjíròrò	politics
49533850	31 Oṣù Ògún 2019	Lagos Police: Àwọ̀n ọlọ́kadà 123 láti Jigawa kìí se àwọn agbésùnmọ̀mì	nigeria
49950062	6 Oṣù Ọ̀wàrà 2019	Yollywood: Yomi Fabiyi ní ìwà aṣiwèrè ni bí ọlọ́pàá ṣe ń tẹ ẹ̀tọ́ ọmọnìyàn lójú, táwọn òṣèré tíátà náà ń lò nínú fíímù	entertainment
47100341	2 Oṣù Èrèlè 2019	UK, Europe, US, Canada: Ọ̀pọ̀lọ̀pọ̀ ọkọ̀ ayókẹ́lẹ́ ló ti rì sàbẹ̀ yìnyín	world
50357403	9 Oṣù Bélú 2019	Yemi Osinbajo: Ẹgbẹ́ àwọn àgbààgbà Yorùbá ní Osinbajo kò gbọdọ̀ kọ̀wé fipò sílẹ̀	politics
49382553	17 Oṣù Ògún 2019	FIFA ban: Siasia ní kò sí ìgbà tí òun àti FIFA kò ní pàdé ní kóòtù	sport
